index	genome	identifier	file	clip	scale	sum_stat	description
5460	1	UW11.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.1/summary/Proximal_tubule-clusters_11-cluster_1_mm10.w5	32	4	mean	ATAC:Proximal_tubule-clusters_11-cluster_1
5461	1	UW11.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.2/summary/Proximal_tubule-clusters_11-cluster_2_mm10.w5	32	4	mean	ATAC:Proximal_tubule-clusters_11-cluster_2
5462	1	UW11.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.3/summary/Proximal_tubule-clusters_11-cluster_3_mm10.w5	32	4	mean	ATAC:Proximal_tubule-clusters_11-cluster_3
5463	1	UW11.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.4/summary/Proximal_tubule_S3-clusters_11-cluster_4_mm10.w5	32	4	mean	ATAC:Proximal_tubule_S3-clusters_11-cluster_4
5464	1	UW11.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW11.5/summary/Proximal_tubule-clusters_11-cluster_5_mm10.w5	32	4	mean	ATAC:Proximal_tubule-clusters_11-cluster_5
5465	1	UW12.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.1/summary/T_cells-clusters_12-cluster_1_mm10.w5	32	4	mean	ATAC:T_cells-clusters_12-cluster_1
5466	1	UW12.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.2/summary/Regulatory_T_cells-clusters_12-cluster_2_mm10.w5	32	4	mean	ATAC:Regulatory_T_cells-clusters_12-cluster_2
5467	1	UW12.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.3/summary/NK_cells-clusters_12-cluster_3_mm10.w5	32	4	mean	ATAC:NK_cells-clusters_12-cluster_3
5468	1	UW12.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.4/summary/T_cells-clusters_12-cluster_4_mm10.w5	32	4	mean	ATAC:T_cells-clusters_12-cluster_4
5469	1	UW12.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW12.5/summary/T_cells-clusters_12-cluster_5_mm10.w5	32	4	mean	ATAC:T_cells-clusters_12-cluster_5
5470	1	UW13.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW13.1/summary/Erythroblasts-clusters_13-cluster_1_mm10.w5	32	4	mean	ATAC:Erythroblasts-clusters_13-cluster_1
5471	1	UW14.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW14.1/summary/Sperm-clusters_14-cluster_1_mm10.w5	32	4	mean	ATAC:Sperm-clusters_14-cluster_1
5472	1	UW14.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW14.2/summary/Sperm-clusters_14-cluster_2_mm10.w5	32	4	mean	ATAC:Sperm-clusters_14-cluster_2
5473	1	UW14.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW14.3/summary/Sperm-clusters_14-cluster_3_mm10.w5	32	4	mean	ATAC:Sperm-clusters_14-cluster_3
5474	1	UW15.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW15.1/summary/Inhibitory_neurons-clusters_15-cluster_1_mm10.w5	32	4	mean	ATAC:Inhibitory_neurons-clusters_15-cluster_1
5475	1	UW15.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW15.2/summary/Inhibitory_neurons-clusters_15-cluster_2_mm10.w5	32	4	mean	ATAC:Inhibitory_neurons-clusters_15-cluster_2
5476	1	UW15.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW15.3/summary/SOM+_Interneurons-clusters_15-cluster_3_mm10.w5	32	4	mean	ATAC:SOM+_Interneurons-clusters_15-cluster_3
5477	1	UW16.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW16.1/summary/B_cells-clusters_16-cluster_1_mm10.w5	32	4	mean	ATAC:B_cells-clusters_16-cluster_1
5478	1	UW16.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW16.2/summary/Macrophages-clusters_16-cluster_2_mm10.w5	32	4	mean	ATAC:Macrophages-clusters_16-cluster_2
5479	1	UW16.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW16.3/summary/Microglia-clusters_16-cluster_3_mm10.w5	32	4	mean	ATAC:Microglia-clusters_16-cluster_3
5480	1	UW17.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.1/summary/Dendritic_cells-clusters_17-cluster_1_mm10.w5	32	4	mean	ATAC:Dendritic_cells-clusters_17-cluster_1
5481	1	UW17.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.2/summary/Alveolar_macrophages-clusters_17-cluster_2_mm10.w5	32	4	mean	ATAC:Alveolar_macrophages-clusters_17-cluster_2
5482	1	UW17.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.3/summary/Dendritic_cells-clusters_17-cluster_3_mm10.w5	32	4	mean	ATAC:Dendritic_cells-clusters_17-cluster_3
5483	1	UW17.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.4/summary/Collisions-clusters_17-cluster_4_mm10.w5	32	4	mean	ATAC:Collisions-clusters_17-cluster_4
5484	1	UW17.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW17.5/summary/Collisions-clusters_17-cluster_5_mm10.w5	32	4	mean	ATAC:Collisions-clusters_17-cluster_5
5485	1	UW18.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.1/summary/DCT_CD-clusters_18-cluster_1_mm10.w5	32	4	mean	ATAC:DCT_CD-clusters_18-cluster_1
5486	1	UW18.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.2/summary/Loop_of_henle-clusters_18-cluster_2_mm10.w5	32	4	mean	ATAC:Loop_of_henle-clusters_18-cluster_2
5487	1	UW18.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.3/summary/Loop_of_henle-clusters_18-cluster_3_mm10.w5	32	4	mean	ATAC:Loop_of_henle-clusters_18-cluster_3
5488	1	UW18.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.4/summary/Distal_convoluted_tubule-clusters_18-cluster_4_mm10.w5	32	4	mean	ATAC:Distal_convoluted_tubule-clusters_18-cluster_4
5489	1	UW18.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW18.5/summary/Collecting_duct-clusters_18-cluster_5_mm10.w5	32	4	mean	ATAC:Collecting_duct-clusters_18-cluster_5
5490	1	UW19.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW19.1/summary/Astrocytes-clusters_19-cluster_1_mm10.w5	32	4	mean	ATAC:Astrocytes-clusters_19-cluster_1
5491	1	UW19.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW19.2/summary/Astrocytes-clusters_19-cluster_2_mm10.w5	32	4	mean	ATAC:Astrocytes-clusters_19-cluster_2
5492	1	UW19.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW19.3/summary/Astrocytes-clusters_19-cluster_3_mm10.w5	32	4	mean	ATAC:Astrocytes-clusters_19-cluster_3
5493	1	UW19.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW19.4/summary/Astrocytes-clusters_19-cluster_4_mm10.w5	32	4	mean	ATAC:Astrocytes-clusters_19-cluster_4
5494	1	UW2.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW2.1/summary/T_cells-clusters_2-cluster_1_mm10.w5	32	4	mean	ATAC:T_cells-clusters_2-cluster_1
5495	1	UW20.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW20.1/summary/Type_I_pneumocytes-clusters_20-cluster_1_mm10.w5	32	4	mean	ATAC:Type_I_pneumocytes-clusters_20-cluster_1
5496	1	UW21.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW21.1/summary/Oligodendrocytes-clusters_21-cluster_1_mm10.w5	32	4	mean	ATAC:Oligodendrocytes-clusters_21-cluster_1
5497	1	UW21.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW21.2/summary/Oligodendrocytes-clusters_21-cluster_2_mm10.w5	32	4	mean	ATAC:Oligodendrocytes-clusters_21-cluster_2
5498	1	UW22.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW22.1/summary/Endothelial_I_cells-clusters_22-cluster_1_mm10.w5	32	4	mean	ATAC:Endothelial_I_cells-clusters_22-cluster_1
5499	1	UW22.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW22.2/summary/Endothelial_I_glomerular-clusters_22-cluster_2_mm10.w5	32	4	mean	ATAC:Endothelial_I_(glomerular)-clusters_22-cluster_2
5500	1	UW22.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW22.3/summary/Endothelial_I_cells-clusters_22-cluster_3_mm10.w5	32	4	mean	ATAC:Endothelial_I_cells-clusters_22-cluster_3
5501	1	UW22.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW22.4/summary/Endothelial_I_cells-clusters_22-cluster_4_mm10.w5	32	4	mean	ATAC:Endothelial_I_cells-clusters_22-cluster_4
5502	1	UW23.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW23.1/summary/Endothelial_II_cells-clusters_23-cluster_1_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_23-cluster_1
5503	1	UW23.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW23.2/summary/Unknown-clusters_23-cluster_2_mm10.w5	32	4	mean	ATAC:Unknown-clusters_23-cluster_2
5504	1	UW24.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW24.1/summary/Monocytes-clusters_24-cluster_1_mm10.w5	32	4	mean	ATAC:Monocytes-clusters_24-cluster_1
5505	1	UW24.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW24.2/summary/Monocytes-clusters_24-cluster_2_mm10.w5	32	4	mean	ATAC:Monocytes-clusters_24-cluster_2
5506	1	UW25.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW25.1/summary/Podocytes-clusters_25-cluster_1_mm10.w5	32	4	mean	ATAC:Podocytes-clusters_25-cluster_1
5507	1	UW25.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW25.2/summary/Endothelial_II_cells-clusters_25-cluster_2_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_25-cluster_2
5508	1	UW25.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW25.3/summary/Endothelial_II_cells-clusters_25-cluster_3_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_25-cluster_3
5509	1	UW26.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW26.1/summary/T_cells-clusters_26-cluster_1_mm10.w5	32	4	mean	ATAC:T_cells-clusters_26-cluster_1
5510	1	UW26.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW26.2/summary/Collisions-clusters_26-cluster_2_mm10.w5	32	4	mean	ATAC:Collisions-clusters_26-cluster_2
5511	1	UW26.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW26.3/summary/Collisions-clusters_26-cluster_3_mm10.w5	32	4	mean	ATAC:Collisions-clusters_26-cluster_3
5512	1	UW27.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW27.1/summary/Purkinje_cells-clusters_27-cluster_1_mm10.w5	32	4	mean	ATAC:Purkinje_cells-clusters_27-cluster_1
5513	1	UW27.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW27.2/summary/Collisions-clusters_27-cluster_2_mm10.w5	32	4	mean	ATAC:Collisions-clusters_27-cluster_2
5514	1	UW27.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW27.3/summary/Collisions-clusters_27-cluster_3_mm10.w5	32	4	mean	ATAC:Collisions-clusters_27-cluster_3
5515	1	UW28.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW28.1/summary/Immature_B_cells-clusters_28-cluster_1_mm10.w5	32	4	mean	ATAC:Immature_B_cells-clusters_28-cluster_1
5516	1	UW28.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW28.2/summary/Immature_B_cells-clusters_28-cluster_2_mm10.w5	32	4	mean	ATAC:Immature_B_cells-clusters_28-cluster_2
5517	1	UW29.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW29.1/summary/Ex_neurons_SCPN-clusters_29-cluster_1_mm10.w5	32	4	mean	ATAC:Ex_neurons_SCPN-clusters_29-cluster_1
5518	1	UW3.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW3.1/summary/Hepatocytes-clusters_3-cluster_1_mm10.w5	32	4	mean	ATAC:Hepatocytes-clusters_3-cluster_1
5519	1	UW30.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW30.1/summary/Type_II_pneumocytes-clusters_30-cluster_1_mm10.w5	32	4	mean	ATAC:Type_II_pneumocytes-clusters_30-cluster_1
5520	1	UW30.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW30.2/summary/Unknown-clusters_30-cluster_2_mm10.w5	32	4	mean	ATAC:Unknown-clusters_30-cluster_2
5521	1	UW30.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW30.3/summary/Collisions-clusters_30-cluster_3_mm10.w5	32	4	mean	ATAC:Collisions-clusters_30-cluster_3
5522	1	UW30.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW30.4/summary/Unknown-clusters_30-cluster_4_mm10.w5	32	4	mean	ATAC:Unknown-clusters_30-cluster_4
5523	1	UW4.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW4.1/summary/B_cells-clusters_4-cluster_1_mm10.w5	32	4	mean	ATAC:B_cells-clusters_4-cluster_1
5524	1	UW4.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW4.2/summary/B_cells-clusters_4-cluster_2_mm10.w5	32	4	mean	ATAC:B_cells-clusters_4-cluster_2
5525	1	UW4.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW4.3/summary/B_cells-clusters_4-cluster_3_mm10.w5	32	4	mean	ATAC:B_cells-clusters_4-cluster_3
5526	1	UW4.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW4.4/summary/Activated_B_cells-clusters_4-cluster_4_mm10.w5	32	4	mean	ATAC:Activated_B_cells-clusters_4-cluster_4
5527	1	UW5.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.1/summary/Ex_neurons_CPN-clusters_5-cluster_1_mm10.w5	32	4	mean	ATAC:Ex_neurons_CPN-clusters_5-cluster_1
5528	1	UW5.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.2/summary/Ex_neurons_SCPN-clusters_5-cluster_2_mm10.w5	32	4	mean	ATAC:Ex_neurons_SCPN-clusters_5-cluster_2
5529	1	UW5.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.3/summary/Ex_neurons_CThPN-clusters_5-cluster_3_mm10.w5	32	4	mean	ATAC:Ex_neurons_CThPN-clusters_5-cluster_3
5530	1	UW5.4	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.4/summary/Ex_neurons_CThPN-clusters_5-cluster_4_mm10.w5	32	4	mean	ATAC:Ex_neurons_CThPN-clusters_5-cluster_4
5531	1	UW5.5	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.5/summary/Inhibitory_neurons-clusters_5-cluster_5_mm10.w5	32	4	mean	ATAC:Inhibitory_neurons-clusters_5-cluster_5
5532	1	UW5.6	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW5.6/summary/Unknown-clusters_5-cluster_6_mm10.w5	32	4	mean	ATAC:Unknown-clusters_5-cluster_6
5533	1	UW6.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW6.1/summary/Enterocytes-clusters_6-cluster_1_mm10.w5	32	4	mean	ATAC:Enterocytes-clusters_6-cluster_1
5534	1	UW7.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW7.1/summary/Cardiomyocytes-clusters_7-cluster_1_mm10.w5	32	4	mean	ATAC:Cardiomyocytes-clusters_7-cluster_1
5535	1	UW7.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW7.2/summary/Unknown-clusters_7-cluster_2_mm10.w5	32	4	mean	ATAC:Unknown-clusters_7-cluster_2
5536	1	UW8.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW8.1/summary/Cerebellar_granule_cells-clusters_8-cluster_1_mm10.w5	32	4	mean	ATAC:Cerebellar_granule_cells-clusters_8-cluster_1
5537	1	UW8.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW8.2/summary/Cerebellar_granule_cells-clusters_8-cluster_2_mm10.w5	32	4	mean	ATAC:Cerebellar_granule_cells-clusters_8-cluster_2
5538	1	UW9.1	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW9.1/summary/Unknown-clusters_9-cluster_1_mm10.w5	32	4	mean	ATAC:Unknown-clusters_9-cluster_1
5539	1	UW9.2	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW9.2/summary/Endothelial_II_cells-clusters_9-cluster_2_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_9-cluster_2
5540	1	UW9.3	/home/drk/tillage/datasets/mouse/atac/uw-atlas/UW9.3/summary/Endothelial_II_cells-clusters_9-cluster_3_mm10.w5	32	4	mean	ATAC:Endothelial_II_cells-clusters_9-cluster_3
5541	1	ENCFF426ODS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADI/summary/ENCFF426ODS.w5	32	2	mean	CHIP:H3K4me3:B10.H-2aH-4bp/Wts CH12.LX
5542	1	ENCFF993SYN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADK/summary/ENCFF993SYN.w5	32	2	mean	CHIP:H3K4me1:129 ES-E14
5543	1	ENCFF240MDV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADL/summary/ENCFF240MDV.w5	32	2	mean	CHIP:H3K4me3:129 ES-E14
5544	1	ENCFF325GQU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADM/summary/ENCFF325GQU.w5	32	2	mean	CHIP:H3K9me3:129 ES-E14
5545	1	ENCFF409ARU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADP/summary/ENCFF409ARU.w5	32	2	mean	CHIP:H3K27me3:DBA/2 MEL cell line
5546	1	ENCFF070ZCF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADQ/summary/ENCFF070ZCF.w5	32	2	mean	CHIP:H3K4me1:DBA/2 MEL cell line
5547	1	ENCFF583MBD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADR/summary/ENCFF583MBD.w5	32	2	mean	CHIP:H3K4me3:DBA/2 MEL cell line
5548	1	ENCFF089WYW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADT/summary/ENCFF089WYW.w5	32	2	mean	CHIP:H3K9me3:DBA/2 MEL cell line
5549	1	ENCFF268EAZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADW/summary/ENCFF268EAZ.w5	32	2	mean	CHIP:H3K27me3:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5550	1	ENCFF981EVL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADX/summary/ENCFF981EVL.w5	32	2	mean	CHIP:H3K36me3:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5551	1	ENCFF335VHL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ADY/summary/ENCFF335VHL.w5	32	2	mean	CHIP:H3K4me1:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5552	1	ENCFF206DMH	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AEA/summary/ENCFF206DMH.w5	32	2	mean	CHIP:H3K4me3:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5553	1	ENCFF393FAV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AEB/summary/ENCFF393FAV.w5	32	2	mean	CHIP:H3K9me3:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5554	1	ENCFF517JPC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHL/summary/ENCFF517JPC.w5	32	2	mean	CHIP:H3K36me3:C3H C2C12
5555	1	ENCFF488BZX	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHM/summary/ENCFF488BZX.w5	32	2	mean	CHIP:H3K27me3:C3H myocyte originated from C2C12
5556	1	ENCFF388RKS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHN/summary/ENCFF388RKS.w5	32	2	mean	CHIP:H3K79me2:C3H myocyte originated from C2C12
5557	1	ENCFF436ZSV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHO/summary/ENCFF436ZSV.w5	32	2	mean	CHIP:H3K4me3:C3H C2C12
5558	1	ENCFF696NHF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHP/summary/ENCFF696NHF.w5	32	2	mean	CHIP:H3ac:C3H C2C12
5559	1	ENCFF442ENM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHQ/summary/ENCFF442ENM.w5	32	2	mean	CHIP:H3K79me2:C3H C2C12
5560	1	ENCFF962JNF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHR/summary/ENCFF962JNF.w5	32	2	mean	CHIP:H3K27me3:C3H C2C12
5561	1	ENCFF245DME	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHS/summary/ENCFF245DME.w5	32	2	mean	CHIP:H3K4me2:C3H myocyte originated from C2C12
5562	1	ENCFF518CXM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHT/summary/ENCFF518CXM.w5	32	2	mean	CHIP:H3K4me3:C3H myocyte originated from C2C12
5563	1	ENCFF222EBN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHU/summary/ENCFF222EBN.w5	32	2	mean	CHIP:H3ac:C3H myocyte originated from C2C12
5564	1	ENCFF046UQY	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHV/summary/ENCFF046UQY.w5	32	2	mean	CHIP:H3K36me3:C3H myocyte originated from C2C12
5565	1	ENCFF921JTJ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AHW/summary/ENCFF921JTJ.w5	32	2	mean	CHIP:H3K79me3:C3H C2C12
5566	1	ENCFF096FAR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIB/summary/ENCFF096FAR.w5	32	2	mean	CHIP:CEBPB:C3H myocyte originated from C2C12
5567	1	ENCFF059BXG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIC/summary/ENCFF059BXG.w5	32	2	mean	CHIP:MYOG:C3H myocyte originated from C2C12
5568	1	ENCFF891VZV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AID/summary/ENCFF891VZV.w5	32	2	mean	CHIP:MYOG:C3H myocyte originated from C2C12
5569	1	ENCFF170WKG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIE/summary/ENCFF170WKG.w5	32	2	mean	CHIP:USF1:C3H myocyte originated from C2C12
5570	1	ENCFF462ONT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIG/summary/ENCFF462ONT.w5	32	2	mean	CHIP:MYOD1:C3H C2C12
5571	1	ENCFF779WLW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIH/summary/ENCFF779WLW.w5	32	2	mean	CHIP:MYOD1:C3H myocyte originated from C2C12
5572	1	ENCFF528UTW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AII/summary/ENCFF528UTW.w5	32	2	mean	CHIP:E2F4:C3H myocyte originated from C2C12
5573	1	ENCFF583QSM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIJ/summary/ENCFF583QSM.w5	32	2	mean	CHIP:CTCF:C3H C2C12
5574	1	ENCFF595PRV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIL/summary/ENCFF595PRV.w5	32	2	mean	CHIP:MAX:C3H myocyte originated from C2C12
5575	1	ENCFF552PFK	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIM/summary/ENCFF552PFK.w5	32	2	mean	CHIP:SRF:C3H myocyte originated from C2C12
5576	1	ENCFF247PFV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIN/summary/ENCFF247PFV.w5	32	2	mean	CHIP:TCF12:C3H myocyte originated from C2C12
5577	1	ENCFF862HLX	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIO/summary/ENCFF862HLX.w5	32	2	mean	CHIP:MAX:C3H C2C12
5578	1	ENCFF565MVR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIP/summary/ENCFF565MVR.w5	32	2	mean	CHIP:TCF3:C3H myocyte originated from C2C12
5579	1	ENCFF602DCT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIQ/summary/ENCFF602DCT.w5	32	2	mean	CHIP:USF1:C3H C2C12
5580	1	ENCFF539PGU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIR/summary/ENCFF539PGU.w5	32	2	mean	CHIP:MYOD1:C3H myocyte originated from C2C12
5581	1	ENCFF967HVW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIS/summary/ENCFF967HVW.w5	32	2	mean	CHIP:REST:C3H myocyte originated from C2C12
5582	1	ENCFF122ZAR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIT/summary/ENCFF122ZAR.w5	32	2	mean	CHIP:MYOD1:C3H myocyte originated from C2C12
5583	1	ENCFF323UQU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIU/summary/ENCFF323UQU.w5	32	2	mean	CHIP:POLR2AphosphoS2:C3H myocyte originated from C2C12
5584	1	ENCFF674URL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIV/summary/ENCFF674URL.w5	32	2	mean	CHIP:CEBPB:C3H C2C12
5585	1	ENCFF140UCV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIW/summary/ENCFF140UCV.w5	32	2	mean	CHIP:MYOG:C3H myocyte originated from C2C12
5586	1	ENCFF680DPI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000AIX/summary/ENCFF680DPI.w5	32	2	mean	CHIP:POLR2A:C3H myocyte originated from C2C12
5587	1	ENCFF021EDM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CAE/summary/ENCFF021EDM.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 heart male adult (8 weeks)
5588	1	ENCFF192PPW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CAF/summary/ENCFF192PPW.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 kidney male adult (8 weeks)
5589	1	ENCFF518BJU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CAG/summary/ENCFF518BJU.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 bone marrow male adult (8 weeks)
5590	1	ENCFF620KTZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CAH/summary/ENCFF620KTZ.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 bone marrow male adult (8 weeks)
5591	1	ENCFF815CFZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CAI/summary/ENCFF815CFZ.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 cortical plate male adult (8 weeks)
5592	1	ENCFF288SAJ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000CAK/summary/ENCFF288SAJ.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 cerebellum male adult (8 weeks)
